resolution_id,resolution_number,year,file_id,movie_id,pur_number,cpnd_number,incentive_article,resolution_type,investor_name,investor_rnc,local_company,producer_rnc,foreign_producer,film_title,request_date,resolution_date,validated_expenses_dop,tax_credit_dop,tax_credit_pct,total_budget_approved,total_budget_executed,extraction_confidence,needs_review,review_reasons,manually_reviewed,manual_note,source_file
927,CIPAC-2019-033,2019,,,421,251,art_34,approved,"CERVECERÍA NACIONAL DOMINICANA, S.A.",1-01-00372-3,"YUQUITA FILMS, S.R.L.",1-31-77527-6,,INESPERADAMENTE LUCÍA,2019-01-29,2019-02-22,25000000.0,24994035.0,100.0,62823370.0,32126725.0,1.0,0,,0,,resolucion-cipac-no-2019-033_validacion-de-inversion-cerveceria-nacional-dominicana-s-a-inesperadamente-lucia.pdf
928,CIPAC-2019-034,2019,,,369,232,art_34,approved,"CINEMA CENTRO DE SANTIAGO, S.R.L.",1-01-55942-1,"ONE ALLIANCE, S.R.L.",1-30-99221-5,,CARTAS DE UN SICARIO,2019-01-24,2019-02-22,2000000.0,200000.0,100.0,78250240.0,77807651.0,1.0,0,,0,,resolucion-cipac-no-2019-034_validacion-de-inversion-cinema-centro-de-santiago-s-r-l-cartas-de-un-sicario.pdf
929,CIPAC-2019-035,2019,,,369,232,art_34,approved,"PLAZA CENTRAL CINEMAS, S.R.L.",1-01-65198-9,"ONE ALLIANCE, S.R.L.",1-30-99221-5,,CARTAS DE UN SICARIO,2019-01-24,2019-02-22,1000000.0,100000.0,100.0,78250240.0,77807651.0,1.0,0,,0,,resolucion-cipac-no-2019-035_validacion-de-inversion-plaza-central-cinemas-s-r-l-cartas-de-un-sicario.pdf
930,CIPAC-2019-036,2019,,,369,232,art_34,approved,"LOTERÍA ELECTRÓNICA INTERNACIONAL DOMINICANA, S.A.",1-01-70527-2,"ONE ALLIANCE, S.R.L.",1-30-99221-5,,CARTAS DE UN SICARIO,2019-01-24,2019-02-22,5000000.0,500000.0,100.0,78250240.0,77807651.0,0.9,0,,1,total_budget_executed|set_manual|null|77807651.0|Propagated from sibling resolution CIPAC-2019-034 with same film title|cipac_2019_results.json|2026-07-29|JDP,resolucion-cipac-no-2019-036_validacion-de-inversion-loteria-electronica-internacional-dominicana-s-a-leidsa-cartas-de-un-sicario.pdf
931,CIPAC-2019-037,2019,,,369,232,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"ONE ALLIANCE, S.R.L.",1-30-99221-5,,CARTAS DE UN SICARIO,2019-01-24,2019-02-22,10000000.0,10000000.0,100.0,78250240.0,77807651.0,1.0,0,,0,,resolucion-cipac-no-2019-037_validacion-de-inversion-banco-multiple-bhd-leon-s-a-cartas-de-un-sicario.pdf
932,CIPAC-2019-038,2019,,,442,285,art_34,approved,"GRUPO COMETA, S.A.S.",1-01-01943-3,"DUHO CINEMA, S.R.L.",1-31-29320-4,,CONSUELO,2019-01-31,2019-02-22,2000000.0,2000000.0,100.0,29911917.0,8000000.0,1.0,0,,0,,resolucion-cipac-no-2019-038_validacion-de-inversion-grupo-cometa-s-a-s-consuelo.pdf
933,CIPAC-2019-039,2019,,,442,285,art_34,approved,"EQUIFAX DOMINICANA, S.R.L.",1-01-19566-5,"DUHO CINEMA, S.R.L.",1-31-29320-4,,CONSUELO,2019-01-31,2019-02-22,6000000.0,6000000.0,100.0,29911917.0,8000000.0,1.0,0,,0,,resolucion-cipac-no-2019-039_validacion-de-inversion-consultores-de-datos-del-caribe-s-r-l-consuelo.pdf
934,CIPAC-2019-040,2019,,,235,171,art_34,approved,"LEAR INVESTMENTS, S.A.",1-31-29583-5,"CUABA, S.R.L.",1-31-36014-9,,D,2019-02-04,2019-02-22,4234180.0,4234180.0,100.0,9852500.0,9621373.35,1.0,0,,0,,resolucion-cipac-no-2019-040_validacion-de-inversion-lear-investments-s-a-d-sory.pdf
935,CIPAC-2019-041,2019,,,316,216,art_34,approved,"BANCO POPULAR DOMINICANO, S. A. BANCO MÚLTIPLE",1-01-01063-2,"ART3+4 PRODUCCIONES, S.R.L.",1-31-17333-2,,PAPI,2019-02-11,2019-02-22,6209715.0,6209715.0,100.0,71179771.0,71436966.0,0.9,0,,1,total_budget_executed|set_manual|null|71436966.0|Propagated from sibling resolution CIPAC-2019-042 with same film title|cipac_2019_results.json|2026-07-29|JDP,resolucion-cipac-no-2019-041_validacion-de-inversion-banco-popular-dominicano-s-a-banco-multiple-papi.pdf
936,CIPAC-2019-042,2019,,,316,216,art_34,approved,"AEROPUERTO INTERNACIONAL DEL CIBAO, S.A.",1-02-61324-9,"ART3+4 PRODUCCIONES, S.R.L.",1-31-17333-2,,PAPI,2019-02-11,2019-02-22,640000.0,640000.0,100.0,71179771.0,71436966.0,1.0,0,,0,,resolucion-cipac-no-2019-042_validacion-de-inversion-aeropuerto-internacional-del-cibao-s-a-papi.pdf
937,CIPAC-2019-043,2019,,,350,210,art_34,approved,"PARALLAX FACTORING, S.A.",1-01-88881-4,"DALISA ALEGRIA PRODUCTIONS, S.R.L.",1-31-55026-6,,KILLING SARAI,2019-01-24,2019-02-22,3000000.0,3000000.0,100.0,79302130.55,68500004.0,1.0,0,,0,,resolucion-cipac-no-2019-043_validacion-de-inversion-parallax-factoring-s-a-killing-sarai.pdf
938,CIPAC-2019-044,2019,,,350,210,art_34,approved,"BANCO BACC DE AHORRO Y CRÉDITO DEL CARIBE, S.A.",1-01-13879-3,"DALISA ALEGRIA PRODUCTIONS, S.R.L.",1-31-55026-6,,KILLING SARAI,2019-01-24,2019-02-22,4500000.0,4500000.0,100.0,79302130.55,68500004.0,0.9,0,,1,total_budget_executed|set_manual|null|68500004.0|Propagated from sibling resolution CIPAC-2019-043 with same film title|cipac_2019_results.json|2026-07-29|JDP,resolucion-cipac-no-2019-044_validacion-de-inversion-banco-bacc-de-ahorro-y-credito-del-caribe-s-a-killing-sarai.pdf
939,CIPAC-2019-045,2019,,,350,210,art_34,approved,"TRANSBEL, S.R.L.",1-01-89378-8,"DALISA ALEGRIA PRODUCTIONS, S.R.L.",1-31-55026-6,,KILLING SARAI,2019-01-24,2019-02-22,11000000.0,10928754.2,100.0,79302130.55,68500004.0,1.0,0,,0,,resolucion-cipac-no-2019-045_validacion-de-inversion-transbel-s-r-l-killing-sarai.pdf
940,CIPAC-2019-046,2019,,,350,210,art_34,approved,"LOTERÍA ELECTRÓNICA INTERNACIONAL DOMINICANA, S.A.",1-01-70527-2,"DALISA ALEGRIA PRODUCTIONS, S.R.L.",1-31-55026-6,,KILLING SARAI,2019-01-24,2019-02-22,34981644.4,34981644.4,100.0,79302130.55,68500004.0,1.0,0,,0,,resolucion-cipac-no-2019-046_validacion-de-inversion-loteria-electronica-internacional-dominicana-s-a-leidsa-killing-sarai.pdf
941,CIPAC-2019-047,2019,,,424,269,art_34,approved,"ADMINISTRADORA DE FONDOS DE PENSIONES SIEMBRA, S.A.",1-01-78432-6,"FHALET BUSINESS, S.R.L.",1-31-43509-2,,LA MARAVILLA,2019-01-28,2019-02-22,14971892.0,14971892.0,100.0,66770712.0,52770712.0,1.0,0,,0,,resolucion-cipac-no-2019-047_validacion-de-inversion-administradora-de-fondos-de-pensiones-siembra-s-a-afp-siembra-la-maravilla.pdf
942,CIPAC-2019-048,2019,,,369,232,art_34,approved,"CAMILO LABS, S.R.L.",1-01-07531-7,"ONE ALLIANCE, S.R.L.",1-30-99221-5,,CARTAS DE UN SICARIO,2019-01-24,2019-02-22,2000000.0,200000.0,100.0,78250240.0,77807651.0,1.0,0,,0,,resolucion-cipac-no-2019-048_validacion-de-inversion-camilo-labs-s-r-l-carta-de-un-sicario.pdf
943,CIPAC-2019-049,2019,,,424,269,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"FHALET BUSINESS, S.R.L.",1-31-43509-2,,LA MARAVILLA,2019-01-28,2019-02-22,19945607.6,19945607.6,100.0,66770712.0,52770712.0,1.0,0,,0,,resolucion-cipac-no-2019-049_validacion-de-inversion-banco-multiple-bhd-leon-s-a-la-maravilla.pdf
944,CIPAC-2019-050,2019,,,424,269,art_34,approved,"FLOR DE ORO, S.R.L.",1-01-04469-1,"FHALET BUSINESS, S.R.L.",1-31-43509-2,,LA MARAVILLA,2019-01-28,2019-02-22,2770712.0,2770712.0,100.0,66770712.0,52770712.0,1.0,0,,0,,resolucion-cipac-no-2019-050_validacion-de-inversion-flor-de-oro-s-r-l-la-maravilla.pdf
945,CIPAC-2019-051,2019,,,424,269,art_34,approved,"MAGNA, S.R.L.",1-01-07254-7,"FHALET BUSINESS, S.R.L.",1-31-43509-2,,LA MARAVILLA,2019-01-28,2019-02-22,10000000.0,10000000.0,100.0,66770712.0,52770712.0,1.0,0,,0,,resolucion-cipac-no-2019-051_validacion-de-inversion-magna-s-r-l-la-maravilla.pdf
946,CIPAC-2019-052,2019,,,424,269,art_34,approved,"TERMO ENVASES, S.A.",1-01-57338-4,"FHALET BUSINESS, S.R.L.",1-31-43509-2,,LA MARAVILLA,2019-01-28,2019-02-22,5000000.0,5000000.0,100.0,66770712.0,52770712.0,1.0,0,,0,,resolucion-cipac-no-2019-052_validacion-de-inversion-termo-envases-s-a-la-maravilla.pdf
947,CIPAC-2019-053,2019,,,326,219,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"ART3+4 PRODUCCIONES, S.R.L.",1-31-17333-2,,MIS 500 LOCOS,2019-02-11,2019-02-22,8642599.0,8642599.0,100.0,69787539.0,69863139.0,0.9,0,,1,request_date|set_manual|null|2019-02-11|Stamp covers word Solicitud in request date line|Resolution PDF VISTOS section|2026-07-30|JDP,resolucion-cipac-no-2019-053_validacion-de-inversion-banco-multiple-bhd-leon-s-a-mis-500-locos.pdf
948,CIPAC-2019-054,2019,,,326,219,art_34,approved,"JIMÉNEZ PEÑA, S.A.S.",1-24-03218-2,"ART3+4 PRODUCCIONES, S.R.L.",1-31-17333-2,,MIS 500 LOCOS,2019-02-11,2019-02-22,500000.0,500000.0,100.0,69863139.0,69863139.0,0.9,0,,1,request_date|set_manual|null|2019-02-11|Stamp covers word Solicitud in request date line|Resolution PDF VISTOS section|2026-07-30|JDP,resolucion-cipac-no-2019-054_validacion-de-inversion-jimenez-cruz-pena-s-a-s-mis-500-locos.pdf
949,CIPAC-2019-055,2019,,,326,219,art_34,approved,"AEROPUERTO INTERNACIONAL DEL CIBAO, S.A.",1-02-61324-9,"ART3+4 PRODUCCIONES, S.R.L.",1-31-17333-2,,MIS 500 LOCOS,2019-02-11,2019-02-22,1650000.0,1650000.0,100.0,69863139.0,69863139.0,0.9,0,,1,request_date|set_manual|null|2019-02-11|Stamp covers word Solicitud in request date line|Resolution PDF VISTOS section|2026-07-30|JDP,resolucion-cipac-no-2019-055_validacion-de-inversion-aeropuerto-internacional-del-cibao-s-a-mis-500-locos.pdf
950,CIPAC-2019-056,2019,,,315,285,art_34,approved,"ÁMBITO, S.R.L.",1-30-10545-6,"CABARETE FILMS, S.R.L.",1-31-46030-5,,CABARETE,2019-01-30,2019-03-15,698793.94,698793.94,100.0,63591682.0,52990445.6,1.0,0,,0,,resolucion-cipac-no-2019-056_validacion-de-inversion-ambito-s-r-l-cabarete.pdf
951,CIPAC-2019-057,2019,,,315,285,art_34,approved,"INVERSIONES LOMBAS, S.A.",1-01-06157-1,"CABARETE FILMS, S.R.L.",1-31-46030-5,,CABARETE,2019-01-30,2019-03-15,1799879.66,1799879.66,100.0,63591682.0,52990445.6,1.0,0,,0,,resolucion-cipac-no-2019-057_validacion-de-inversion-lombas-s-a-cabarete.pdf
952,CIPAC-2019-058,2019,,,315,193,art_34,approved,"PANADERÍA Y PRODUCTOS MARÍA ALDAPE, S.R.L.",1-02-34410-8,"CABARETE FILMS, S.R.L.",1-31-46030-5,,CABARETE,2019-01-30,2019-03-15,1000000.0,1000000.0,100.0,63591682.0,52990445.6,1.0,0,,0,,resolucion-cipac-no-2019-058_validacion-de-inversion-panaderia-y-productos-maria-aldape-s-r-l-cabarete.pdf
953,CIPAC-2019-059,2019,,,315,285,art_34,approved,"CONSTRUCTORA AYBAR, S.R.L.",1-01-50812-4,"CABARETE FILMS, S.R.L.",1-31-46030-5,,CABARETE,2019-01-30,2019-03-15,991772.0,991772.0,100.0,63591682.0,52990445.6,1.0,0,,0,,resolucion-cipac-no-2019-059_validacion-de-inversion-constructora-aybar-s-r-l-cabarete.pdf
954,CIPAC-2019-060,2019,,,315,285,art_34,approved,"AEROPUERTO INTERNACIONAL DEL CIBAO, S.A.",1-02-61324-9,"CABARETE FILMS, S.R.L.",1-31-46030-5,,CABARETE,2019-01-30,2019-03-15,3000000.0,3000000.0,100.0,63591682.0,52990445.6,1.0,0,,0,,resolucion-cipac-no-2019-060_validacion-de-inversion-aeropuerto-internacional-del-cibao-s-a-cabarete.pdf
955,CIPAC-2019-061,2019,,,134,091,art_34,approved,"INVERSIONES ALZEN, S.R.L.",1-31-59864-1,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,1000000.0,1000000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-061_validacion-de-inversion-inversiones-alzen-s-r-l-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
956,CIPAC-2019-062,2019,,,134,091,art_34,approved,"CIELOS ACÚSTICOS, S.R.L.",1-01-75637-3,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,2000000.0,2000000.0,100.0,70896107.48,61125753.0,0.9,0,,1,investor_rnc|set_manual|null|1-01-75637-3|OCR read 1-0175637-3 missing hyphen in RNC format|Resolution PDF header p.1|2026-07-30|JDP,resolucion-cipac-no-2019-062_validacion-de-inversion-cielos-acusticos-s-r-l-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
957,CIPAC-2019-063,2019,,,134,091,art_34,approved,"CERVECERÍA NACIONAL DOMINICANA, S.A.",1-01-00372-3,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,19998145.0,19998145.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-063_validacion-de-inversion-cerveceria-nacional-dominicana-s-a-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
958,CIPAC-2019-064,2019,,,134,091,art_34,approved,"COPY SOLUTIONS INTERNATIONAL, S.A.",1-01-89885-2,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,5000000.0,5000000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-064_validacion-de-inversion-copi-solutions-international-s-a-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
959,CIPAC-2019-065,2019,,,134,091,art_34,approved,"CONSTRUCTORA GLOBAL, S.R.L.",1-22-00099-2,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,5000000.0,5000000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-065_validacion-de-inversion-constructora-global-s-r-l-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
960,CIPAC-2019-066,2019,,,134,091,art_34,approved,"DOMICEM, S.A.",1-01-81679-1,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,10000000.0,10000000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-066_validacion-de-inversion-domicen-s-a-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
961,CIPAC-2019-067,2019,,,134,091,art_34,approved,"MUEBLES OMAR, S.A.",1-01-04984-7,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,4000000.0,4000000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-067_validacion-de-inversion-muebles-omar-s-a-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
962,CIPAC-2019-068,2019,,,134,091,art_34,approved,"NEWTECH, S.R.L.",1-30-17049-5,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,1200000.0,1200000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-068_validacion-de-inversion-newtech-s-a-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
963,CIPAC-2019-069,2019,,,134,091,art_34,approved,"FREDERIC SCHAD, S.A.S.",1-01-00456-8,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,10000000.0,10000000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-069_validacion-de-inversion-frederic-schad-s-a-s-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
964,CIPAC-2019-070,2019,,,134,091,art_34,approved,"MAROLCA, S.R.L.",1-01-70798-4,"LOS INMIGRANTES, S.R.L.",1-31-21588-2,,"ENTRAR NO ES FÁCIL, SALIR TAMPOCO (LOS INMIGRANTES)",2019-02-01,2019-03-15,850000.0,850000.0,100.0,70896107.48,61125753.0,1.0,0,,0,,resolucion-cipac-no-2019-070_validacion-de-inversion-marolca-s-r-l-entrar-no-es-facil-salir-tampoco-los-inmigrantes.pdf
965,CIPAC-2019-071,2019,,,411,267,art_34,approved,"BRINSA DOMINICANA, S.A.",1-30-49362-6,"VALFRANK, S.R.L.",1-30-90915-6,,CASI FIEL,2019-02-01,2019-03-15,3000000.0,3000000.0,100.0,60704585.0,39800000.0,1.0,0,,0,,resolucion-cipac-no-2019-071_validacion-de-inversion-brinsa-dominicana-s-a-casi-fiel.pdf
966,CIPAC-2019-072,2019,,,411,267,art_34,approved,"EMPRESA GENERADORA DE ELECTRICIDAD ITABO, S.A.",1-01-82350-1,"VALFRANK, S.R.L.",1-30-90915-6,,CASI FIEL,2019-02-01,2019-03-15,24944977.7,24944977.7,100.0,60704585.0,39800000.0,0.9,0,,1,total_budget_executed|set_manual|null|39800000.0|Propagated from sibling resolution CIPAC-2019-071 with same film title|cipac_2019_results.json|2026-07-29|JDP,resolucion-cipac-no-2019-072_validacion-de-inversion-empresa-generadora-de-electricidad-itabo-s-a-casi-fiel.pdf
967,CIPAC-2019-073,2019,,,411,267,art_34,approved,"LABELS CARIBE, INC",1-30-70227-6,"VALFRANK, S.R.L.",1-30-90915-6,,CASI FIEL,2019-02-01,2019-03-15,1999100.0,1999100.0,100.0,60704585.0,39800000.0,1.0,0,,0,,resolucion-cipac-no-2019-073_validacion-de-inversion-labels-caribe-inc-casi-fiel.pdf
968,CIPAC-2019-074,2019,,,411,267,art_34,approved,"RAVI CARIBE, S.A.",1-30-28788-2,"VALFRANK, S.R.L.",1-30-90915-6,,CASI FIEL,2019-02-01,2019-03-15,4000000.0,4000000.0,100.0,60704585.0,39800000.0,1.0,0,,0,,resolucion-cipac-no-2019-074_validacion-de-inversion-ravi-caribe-s-a-casi-fiel.pdf
969,CIPAC-2019-075,2019,,,411,267,art_34,approved,"FARMACIA MEDICAR GBC, S.R.L.",1-30-06442-3,"VALFRANK, S.R.L.",1-30-90915-6,,CASI FIEL,2019-02-01,2019-03-15,800000.0,800000.0,100.0,60704585.0,39800000.0,1.0,0,,0,,resolucion-cipac-no-2019-075_validacion-de-inversion-farmacia-medicar-gbc-s-r-l-casi-fiel.pdf
970,CIPAC-2019-076,2019,,,411,267,art_34,approved,"NORTONESKI DEVELOPMENT OFFICE, S.R.L.",1-30-26556-9,"VALFRANK, S.R.L.",1-30-90915-6,,CASI FIEL,2019-02-01,2019-03-15,5000000.0,5000000.0,100.0,60704585.0,39800000.0,1.0,0,,0,,resolucion-cipac-no-2019-076_validacion-de-inversion-nortonesky-development-office-s-r-l-casi-fiel.pdf
971,CIPAC-2019-077,2019,,,395,248,art_34,approved,"NEXT DOMINICANA, S.A.",1-01-83193-6,"BACANARAMA PRODUCCIONES, S.R.L.",1-31-46554-4,,CONSTANZA,2019-02-01,2019-03-15,7500000.0,7500000.0,100.0,58175335.0,58175335.0,0.9,0,,1,request_date|set_manual|null|2019-02-01|Stamp covers word Solicitud in request date line|Resolution PDF VISTOS section|2026-07-30|JDP,resolucion-cipac-no-2019-077_validacion-de-inversion-distribuidores-internacionales-de-petroleo-s-a-constanza.pdf
972,CIPAC-2019-078,2019,,,395,248,art_34,approved,"PROPANO Y DERIVADOS, S.A.",1-01-03373-8,"BACANARAMA PRODUCCIONES, S.R.L.",1-31-46554-4,,CONSTANZA,2019-02-01,2019-03-15,7500000.0,6631869.0,100.0,59222110.0,58175335.0,1.0,0,,0,,resolucion-cipac-no-2019-078_validacion-de-inversion-propano-y-derivados-s-a-constanza.pdf
973,CIPAC-2019-079,2019,,,395,248,art_34,approved,"BANCO MÚLTIPLE BDI, S.A.",1-01-04029-7,"BACANARAMA PRODUCCIONES, S.R.L.",1-31-46554-4,,CONSTANZA,2019-02-01,2019-03-15,4000000.0,4000000.0,100.0,59222110.0,58175335.0,1.0,0,,0,,resolucion-cipac-no-2019-079_validacion-de-inversion-banco-multiple-bdi-s-a-constanza.pdf
974,CIPAC-2019-080,2019,,,395,248,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"BACANARAMA PRODUCCIONES, S.R.L.",1-31-46554-4,,CONSTANZA,2019-02-01,2019-03-15,10000000.0,10000000.0,100.0,59222110.0,58175335.0,1.0,0,,0,,resolucion-cipac-no-2019-080_validacion-de-inversion-banco-multiple-bhd-leon-s-a-constanza.pdf
975,CIPAC-2019-081,2019,,,395,248,art_34,approved,"BRAVO, S.A.",1-01-60246-5,"BACANARAMA PRODUCCIONES, S.R.L.",1-31-46554-4,,CONSTANZA,2019-02-01,2019-03-15,12500000.0,12500000.0,100.0,59222110.0,58175335.0,1.0,0,,0,,resolucion-cipac-no-2019-081_validacion-de-inversion-bravo-s-a-constanza.pdf
976,CIPAC-2019-082,2019,,,395,248,art_34,approved,"TOTALENERGIES MARKETING DOMINICANA, S.A.",1-01-06874-4,"BACANARAMA PRODUCCIONES, S.R.L.",1-31-46554-4,,CONSTANZA,2019-02-01,2019-03-15,10000000.0,10000000.0,100.0,59222110.0,58175335.0,0.8,0,,1,total_budget_executed|set_manual|null|58175335.0|Propagated from sibling resolution CIPAC-2019-077 with same film title|cipac_2019_results.json|2026-07-29|JDP,resolucion-cipac-no-2019-082_validacion-de-inversion-v-energy-s-a-constanza.pdf
977,CIPAC-2019-083,2019,,,395,248,art_34,approved,"ASOCIACIÓN CIBAO DE AHORRO Y PRÉSTAMOS, S.A.",4-02-00186-4,"BACANARAMA PRODUCCIONES, S.R.L.",1-31-46554-4,,CONSTANZA,2019-02-01,2019-03-15,7500000.0,7500000.0,100.0,59222110.0,58175335.0,1.0,0,,0,,resolucion-cipac-no-2019-083_validacion-de-inversion-asociacion-cibao-de-ahorro-y-prestamos-s-a-constanza.pdf
978,CIPAC-2019-084,2019,,,410,261,art_34,approved,"BANCO MÚLTIPLE BHD, S.A.",1-01-13679-2,"KALIDOSCOPIC, S.R.L.",1-31-42240-3,,CANDELA,2019-01-30,2019-03-15,10000000.0,10000000.0,100.0,67322304.0,59000000.0,0.9,0,,1,request_date|set_manual|null|2019-01-30|Stamp covers word Solicitud in request date line|Resolution PDF VISTOS section|2026-07-30|JDP,resolucion-cipac-no-2019-084_validacion-de-inversion-banco-multiple-bhd-leon-s-a-candela.pdf
979,CIPAC-2019-085,2019,,,410,261,art_34,approved,"EMPRESA GENERADORA DE ELECTRICIDAD ITABO, S.A.",1-01-82350-1,"KALIDOSCOPIC, S.R.L.",1-31-42240-3,,CANDELA,2019-01-30,2019-03-15,20000000.0,20000000.0,100.0,67322304.0,59000000.0,0.9,0,,1,request_date|set_manual|null|2019-01-30|Stamp covers word Solicitud in request date line|Resolution PDF VISTOS section|2026-07-30|JDP,resolucion-cipac-no-2019-085_validacion-de-inversion-empresa-generadora-de-electricidad-itabo-s-a-candela.pdf
980,CIPAC-2019-086,2019,,,410,261,art_34,approved,"CERVECERÍA NACIONAL DOMINICANA, S.A.",1-01-00372-3,"KALIDOSCOPIC, S.R.L.",1-31-42240-3,,CANDELA,2019-01-30,2019-03-15,25000000.0,25000000.0,100.0,67322304.0,59000000.0,0.9,0,,1,request_date|set_manual|null|2019-01-30|Stamp covers word Solicitud in request date line|Resolution PDF VISTOS section|2026-07-30|JDP,resolucion-cipac-no-2019-086_validacion-de-inversion-cerveceria-nacional-dominicana-s-a-candela.pdf
981,CIPAC-2019-087,2019,,,410,261,art_34,approved,"EQUIMAX, S.A.",1-01-58436-1,"KALIDOSCOPIC, S.R.L.",1-31-42240-3,,CANDELA,2019-01-30,2019-03-15,3982639.0,3982639.0,100.0,67322304.0,59000000.0,1.0,0,,0,,resolucion-cipac-no-2019-087_validacion-de-inversion-equimax-s-a-candela.pdf
982,CIPAC-2019-088,2019,,,440,146,art_34,approved,"GERDAU METALDOM, S.A.",1-01-00484-3,"DESTINY'S FILMS PRODUCTIONS, S.R.L.",1-31-19291-2,,RAFAELA,2019-02-06,2019-03-15,8000000.0,8000000.0,100.0,28030828.88,17500000.0,1.0,0,,0,,resolucion-cipac-no-2019-088_validacion-de-inversion-gerdau-metaldom-s-a-rafaela.pdf
983,CIPAC-2019-089,2019,,,440,146,art_34,approved,"7 LABS, S.R.L.",1-30-82698-6,"DESTINY'S FILMS PRODUCTIONS, S.R.L.",1-31-19291-2,,RAFAELA,2019-02-06,2019-03-15,4000000.0,4000000.0,100.0,28030828.88,17500000.0,1.0,0,,0,,resolucion-cipac-no-2019-089_validacion-de-inversion-7-labs-s-r-l-rafaela.pdf
984,CIPAC-2019-090,2019,,,440,146,art_34,approved,"LA ANTILLANA COMERCIAL, S.A.",1-01-00566-1,"DESTINY'S FILMS PRODUCTIONS, S.R.L.",1-31-19291-2,,RAFAELA,2019-02-06,2019-03-14,2500000.0,2500000.0,100.0,28030828.88,17500000.0,1.0,0,,0,,resolucion-cipac-no-2019-090_validacion-de-inversion-la-antillana-comercial-s-a-rafaela.pdf
985,CIPAC-2019-091,2019,,,440,146,art_34,approved,"EL YAQUE MOTORS, S.R.L.",1-02-00275-4,"DESTINY'S FILMS PRODUCTIONS, S.R.L.",1-31-19291-2,,RAFAELA,2019-02-06,2019-03-15,3000000.0,3000000.0,100.0,28030828.88,17500000.0,1.0,0,,0,,resolucion-cipac-no-2019-091_validacion-de-inversion-el-yaque-motors-s-r-l-rafaela.pdf
986,CIPAC-2019-092,2019,,,420,272,art_34,approved,"BANCO POPULAR DOMINICANO, S. A. BANCO MÚLTIPLE",1-01-01063-2,"ART3+4 PRODUCCIONES, S.R.L.",1-31-17333-2,,HOTEL X,2019-02-11,2019-03-15,65531939.2,65531939.2,100.0,90867034.0,90618017.0,1.0,0,,0,,resolucion-cipac-no-2019-092_validacion-de-inversion-banco-popular-dominicano-s-a-banco-multiple-hotel-x.pdf
